,SMILES,ID,is_active
3780,Cc1cc(c(c(c1)O)c2c3c([nH]n2)C(=O)N([C@@H]3c4cccc(c4)O)CCCO)C,C06743291,0
3781,C[C@@H](CNS(=O)(=O)c1c(cc(cc1Cl)Br)Cl)/C(=N/O)/N,C54156261,0
3782,CC[C@@H](C/C(=N/O)/N)NS(=O)(=O)c1cc(ccc1Br)Br,C54163469,0
3783,COc1ccccc1C2(CCCC2)CNC(=O)[C@@H](CCSC)NC(=O)N,C54220886,0
3784,Cc1ccccc1OCC(=O)NC(=S)Nc2c(c3c(s2)CCC3)C(=O)N,C06861183,0
3785,c1ccc(cc1)CN2CC[C@](C2)(C(=O)Nc3cccc(c3)NC(=O)N)C(F)(F)F,C58139654,0
3786,C[C@@H](c1ccccc1Br)N[C@H](C)C(=O)Nc2ccc(cc2)S(=O)(=O)N,C13037955,0
3787,c1cc(ccc1C(=O)N[C@@H]([C@@H](NC(=O)c2ccc(cc2)Br)O)O)Br,C59367533,0
3788,Cc1ccc(c(c1)C)NC(=S)NNC(=O)CCCNC(=O)c2ccsc2,C22603072,0
3789,Cc1c(cccc1NC(=O)C(=O)NCCC23CC4CC(C2)CC(C4)C3)C(=O)N,C48701636,0
3790,c1ccc(cc1)CC[C@H]2NN[C@@H](S2)NC(=O)c3cc(=O)[nH]c4c3cccc4,C63822351,0
3791,c1cc(ccc1c2c[nH]c(n2)SCC(=O)N[C@H]3[C@H](C4=C(S3)CCC4)C(=O)N)Br,C38734739,0
3792,c1cc(sc1)[C@H](CC(=O)Nc2ccc3c(c2)sc(n3)C4CC4)NC(=O)N,C64089955,0
3793,C1CCC(C1)CNC(=O)NCC(=O)NNc2c(c(c(c(c2F)F)F)F)F,C51481024,0
3794,Cc1cc(cc(c1)NC(=O)COc2ccc(cc2Br)C(=O)NN)C,C66056578,0
3795,CC(C)c1ccccc1NC(=S)NNC(=O)CNC(=O)Cc2ccccc2,C66122897,0
3796,CC(C)c1ccccc1NC(=S)NNC(=O)c2ccc(s2)CNC(=O)C,C66123600,0
3797,CC(C)[C@@H](C(=O)Nc1ccc(cc1)C(=O)NCC(=O)N)SCc2ccccc2,C66355119,0
3798,c1ccc(cc1)N2[C@H](CC(=N2)C(=O)NC[C@]3(CCCc4c3cccc4)O)C(=O)N,C66929119,0
3799,NS(=O)(=O)c1ccc(/C=C/C(=O)NC2[C@H]3CCC[C@@H]2CN(C2CC2)C3)cc1,C67474055,0
3800,c1cc(cc2c1cc(cc2)Br)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O,C04284496,0
3801,Cc1c2c([nH]n1)OC(=C([C@H]2c3ccc(c(c3)Br)F)C#N)N,C00340077,0
3802,Cc1c2c([nH]n1)OC(=C([C@@H]2c3cc(c(s3)C)Br)C#N)N,C00792574,0
3803,CC(C)(C)c1ccc([C@@H]2N[C@@H](C(=O)O)Cc3[nH]cnc32)cc1,C05817207,0
3804,CC1=C([C@H](NC(=S)N1)c2cc(c(c(c2)Cl)O)OC)C(=O)C,C05853817,0
3805,c1ccc2c(c1)c3c(c(=O)[nH]2)[C@H](C(=C(O3)N)C#N)c4cccs4,C00182729,0
3806,Cc1cc(cc(c1C)NC(=O)C2CCCC2)S(=O)(=O)N,C08010472,0
3807,c1ccc2c(c1)[C@@H]([C@@H](NS2(=O)=O)Cc3ccc(cc3)O)O,C09575352,0
3808,c1csc2n1c(c(n2)Br)/C=N\NC(=S)N,C05386507,0
3809,NC[C@H]1CN(c2cc(Cl)ccc2Cl)S(=O)(=O)N1,C19724148,0
3810,C[C@@H]1Cc2ccccc2N1S(=O)(=O)c3ccc(c(c3)N)O,C20553114,0
3811,Cc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)C#N)N,C22149785,0
3812,c1cc(ccc1/C(=N\O)/N)Oc2c(cncc2Cl)Cl,C04394823,0
3813,Cc1csc(=O)n1CC(=O)Nc2c(cc(cc2Cl)Cl)N,C34670385,0
3814,c1cc(c(nc1)Oc2ccc(cc2F)Br)/C(=N/O)/N,C34957329,0
3815,Cc1c(cc(cc1Cl)S(=O)(=O)N2CCC[C@H](C2)O)N,C35612044,0
3816,CN(Cc1ccsc1)c2cc3c(cc2N)OCC(=O)N3,C35718643,0
3817,c1cc(c(cc1N)CSc2nnc3n2CCCCC3)O,C37285669,0
3818,Cc1cccc(c1NS(=O)(=O)c2cccc(c2)C#N)N,C37331151,0
3819,Cc1ccc(C)c(S(=O)(=O)Nc2ncc(C#CCN)s2)c1,C37552866,0
3820,Cc1cc(ccc1n2cc(cn2)Br)/C(=N/O)/N,C38054374,0
3821,c1cc2c(cc1N)cc(s2)C(=O)N[C@@H]3CCS(=O)(=O)C3,C40295995,0
3822,c1ccc(c(c1)N)S(=O)(=O)N2CCC[C@@H]2c3ccc[nH]3,C40333770,0
3823,Cc1ccc(c(c1)N)S(=O)(=O)N2CCC[C@@H]2c3ccc[nH]3,C40333811,0
3824,C/C=C/C(=O)Nc1c(cc(cc1Cl)S(=O)(=O)N)Cl,C40381100,0
3825,O=C(O)c1ccc(Br)cc1NC(=O)[C@@H]1CCCNC1,C40486465,0
3826,C1[C@H](CN([C@H]1C(=O)N)C(=O)CC23CC4CC(C2)CC(C4)C3)O,C41058311,0
3827,c1ccc2c(c1)NC(=O)[C@H](S2)CC(=O)NC3CCC(CC3)O,C41295570,0
3828,c1cc(c(cc1NC(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)F)S(=O)(=O)N,C42175599,0
3829,C[C@H]1CCCC[C@H]1NC(=O)c2cc(cc(c2)S(=O)(=O)C)N,C42805352,0
3830,CC(C)c1cc2c(c(c1O)O)[C@]34CCCC([C@H]3[C@H]([C@H]2O)OC4=O)(C)C,C43510293,0
3831,C1CC[C@@H]2CN(CC[C@@H]2C1)C(=O)C3(CCCC3)/C(=N\O)/N,C44785433,0
3832,C[C@@]1(CCS(=O)(=O)C1)NC(=O)c2cc(c(c(c2)Cl)Cl)N,C44884290,0
3833,C[C@@H]1CCC[C@@H]([C@@H]1C)NC(=C2C(=O)NC(=S)NC2=O)C,C48403311,0
3834,c1c(c(cc(c1S(=O)(=O)N2CCC[C@H](C2)O)Cl)F)N,C48460687,0
3835,Cc1cc(c(s1)C)CNc2ccc3c(c2)[nH]c(=O)c(=O)[nH]3,C49686216,0
3836,CC1=N[C@@H](N2CCN(c3cccc(C)c3C)CC2)C(N)=N1,C49776669,0
3837,CS(=O)(=O)c1ccc2c(c1)[nH]c(n2)c3cc(ccc3Cl)N,C50227386,0
3838,C=CCN1C(=N)[C@@H](c2ccc3c(c2)OCCCO3)N=C1C,C50987813,0
3839,Nc1cc(S(=O)(=O)Nc2ccc(Cl)c(F)c2)ccn1,C50674627,0
3840,CNC(=S)N/N=C\1/c2cc(cc(c2N=C1O)Br)F,C36274873,0
3841,C[C@@H]1C[C@@H](CN(C1)c2ccc(cc2N)S(=O)(=O)NC)C,C35339640,0
3842,Cc1ccc(cc1)[C@H]2NC(=O)c3ccccc3N2CC(=O)N,C57531715,0
3843,Nc1cc(S(=O)(=O)Nc2cc(F)cc(F)c2F)ccn1,C61123022,0
3844,c1cc(=O)n(cc1Br)Cc2c(ccc(n2)NN)Cl,C61639240,0
3845,c1ccc2c(c1)NC3=NC(=C([C@H](N23)c4ccc(cc4)F)C#N)N,C09244686,0
3846,c1c2c(nc(c1/C(=N\O)/N)SC3CCOCC3)CCC2,C62054459,0
3847,Cc1ccc(cc1)Cn2cc(c(=O)c3c2cccc3N)C(=O)NC,C62320189,0
3848,CC[C@@H]1CO[C@H](CN1c2ccc(cc2Cl)/C(=N/O)/N)C,C62794551,0
3849,CS(=O)(=O)c1ccc(cc1)Nc2nc3ccc(cc3s2)N,C63103351,0
3850,Cc1c(c2ccccc2[nH]1)[C@]3(c4ccccc4N(C3=O)CC(=O)N)O,C00565261,0
3851,c1cc(ccc1N[C@@H]2[C@@H]([C@@H]([C@H](CO2)O)O)O)OC(F)(F)Cl,C01069887,0
3852,Cc1ccc(cc1)C(=O)NC(=S)Nc2ccc(cc2)S(=O)(=O)N,C00491557,0
3853,C[C@]1([C@@]([C@@]([C@@]([C@](O1)(C)OCCc2ccccc2)(C)O)(C)O)(C)O)CO,C09915742,0
3854,C[C@]1([C@]([C@@]([C@@]([C@](O1)(C)Oc2cccc3c2nccc3)(C)O)(C)O)(C)O)CO,C09915805,0
3855,CCOC(=O)[C@@H]1[C@H](NC(=O)N[C@]1(C(F)(F)F)O)c2ccc(cc2)O,C11859078,0
3856,COc1ccc(cc1)N2[C@@H]3[C@@H](C[C@H]([C@@H]([C@@H]3NC2=S)O)O)C(=O)NC4CCCC4,C08636363,0
3857,CCc1ccc2c(c1)cc(c(=O)[nH]2)[C@@H]3c4c(n[nH]c4OC(=C3C#N)N)C,C06198118,0
3858,c1cc(sc1)/C=C/2\C(=O)N(c3cc(ccc3O2)N)C[C@H](CO)O,C20337483,0
3859,c1cc(cc(c1)Br)NS(=O)(=O)c2ccc(nc2)NN,C20564090,0
3860,CC1=C([C@@H](C(=C(N1)C)C(=O)N)c2cc(c(cc2Br)OC)O)C#N,C25702746,0
3861,c1ccc(cc1)[C@@]2(CCN(C2)c3c(ncc(n3)c4cc[nH]n4)N)O,C32507802,0
3862,CN(C=O)[C@H](c1c(cc(cc1O)O)O)C(=O)NC2CCCCC2,C36529813,0
3863,c1c(cc(c(c1S(=O)(=O)NCC(=O)NC2CC2)F)Cl)N,C36782178,0
3864,CN(CC(=O)N)S(=O)(=O)c1ccc(cc1N)Br,C37270309,0
3865,CC[C@@H](C)[C@H]([C@@](C)(/C=C/C1=CC2=C(C(=O)[C@@]([C@@H]([C@@H]2CO1)O)(C)O)Cl)O)O,C13369903,0
3866,C#CCSc1nc(c2c(n1)OC(=C([C@@H]2c3cccnc3)C#N)N)N,C04594174,0
3867,CCNC(=O)CNS(=O)(=O)c1cc(ccc1N)Br,C37929661,0
3868,c1ccc2c(c1)[C@H](C(=O)O2)C/C(=C/3\C=CC=CC3=O)/NNC(=O)N,C06576161,0
3869,Cc1ccccc1C(=O)CS[C@@H]2NN[C@@H](N2N)[C@@H]3C=C(N=N3)C,C38556259,0
3870,Cc1ccc(cc1)C2=C[C@@H](N=N2)[C@@H]3NN[C@@H](N3N)SCC(=O)C,C38748358,0
3871,c1c(nc([nH]c1=O)SCC(=O)N[C@H]2[C@H](C3=C(S2)CCCC3)C#N)N,C39395738,0
3872,O=[P@@]1(O)NN2C[C@@H]3C=C(O)C(c4ccccc4O)=C[C@H]3C[C@@H]2CO1,C39468803,0
3873,c1cc(c(=O)[nH]c1)C(=O)N[C@H]2N/C(=C/C(=O)Nc3ccc(cc3)Cl)/CS2,C39590239,0
3874,Cc1ccc(o1)[C@@H]2c3c(nc(=S)[nH]c3NC4=C2C(=O)CC(C4)(C)C)N,C08508873,0
3875,CC[C@H](C)NS(=O)(=O)c1cc(cnc1NN)Br,C41069914,0
3876,COCCS(=O)(=O)/N=c\1/[nH]c(cs1)c2ccc(c(c2)N)O,C42810191,0
3877,C[C@@H](/C(=N/O)/N)NS(=O)(=O)c1cc(cnc1)Br,C44243851,0
3878,c1ccc(c(c1)CC(=O)N)NC(=O)c2cc(=O)[nH]c3c2cccc3,C46076310,0
3879,N[C@H]1CCCC[C@@H]1NS(=O)(=O)c1cc(C(=O)O)sc1Br,C48839614,0
3880,c1cc(sc1CNc2cn[nH]c(=O)c2Cl)S(=O)(=O)N,C49065577,0
3881,Cc1c(sc(n1)C)[C@H](C)NS(=O)(=O)c2ccc(nc2)NN,C49539270,0
3882,Cc1c(sc(n1)C)[C@H](C)NS(=O)(=O)c2ccnc(c2)NN,C49539278,0
3883,O=C(O)c1cc(Br)ccc1NC(=O)[C@H]1C[C@@H](O)CN1,C50202323,0
3884,COc1ccc(cc1)N2C(=O)/C(=C/Nc3cccc(c3)N)/C(=O)NC2=S,C18206055,0
3885,c1c(cnc(c1S(=O)(=O)NCc2c[nH]nc2)N)Br,C50677476,0
3886,C[C@@H](Cn1ccnc1)NC(=O)c2cc(cnc2NN)Br,C51123434,0
3887,CCOc1cc(ccc1O)[C@@H]2c3c([nH]c(=S)[nH]c3=O)NC4=C2C(=O)CCC4,C04865132,0
3888,c1c(cncc1Br)CO[C@H]2c3c([nH]cn3)N=C(N2)N,C27564272,0
3889,C[C@@H](CNS(=O)(=O)c1cc(cnc1)Br)/C(=N/O)/N,C54156075,0
3890,c1cc(c(c2c1[nH]cc2O[C@H]3[C@H]([C@@H]([C@@H](CO3)O)O)O)Cl)Br,C56960441,0
3891,CCOC(=O)C1=C(NC(=O)N[C@H]1c2ccc(c(c2)O)O)CCl,C57509049,0
3892,CC(C)CN1C(=O)/C(=C\Nc2ccccc2C(=O)N)/C(=O)NC1=S,C60861534,0
3893,COc1cc(N)ccc1NC(=O)[C@@H](C)N1CCC(C(=O)O)CC1,C62462318,0
3894,c1cc(c(c(c1)Cl)CN2CCNC(=O)[C@H]2CC(=O)NN)Cl,C63594774,0
3895,CC[C@H](C)N1C(=O)NC(O)=C([C@H]2NCCC3=c4ccccc4=N[C@@H]32)[C@@H]1O,C63933778,0
3896,Cc1cccc2c1N[C@H](S2)NC(=O)Cc3c([nH]c(=O)[nH]c3=O)C,C64411377,0
3897,Cc1c2c([nH]c1C(=O)NNC(=O)NCCC(C)C)CCCC2=O,C65136156,0
3898,c1ccc2c(c1)CCC[C@]2(CNC(=O)N[C@H]3CCCc4c3ccc(=O)[nH]4)O,C66976620,0
3899,Cc1ccc(cc1Cl)NNC(=O)C2CCC3(CC2)C(=O)NC(=O)N3,C67246759,0
3900,c1ccc2c(c1)c3ccccc3n2C[C@@H](COc4ccc(cc4)/C=N/NC(=S)N)O,C00860651,0
3901,CCC1(O[C@@H]([C@H](O1)[C@H](CCc2ccccc2O)O)[C@H](CCc3ccccc3O)O)CC,C06005023,0
3902,CC(C)(C)c1ccc(cc1)OCC(=O)NC(=S)Nc2c(c3c(s2)CCC3)C(=O)N,C02052477,0
3903,CCCOc1ccccc1C(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N,C08561403,0
3904,CN(C)c1ccc(cc1)NC(=O)NC[C@H]2CCC[C@@H](C2)CNC(=O)Nc3ccc(cc3)N(C)C,C09631304,0
3905,CCc1c(sc(c1C(=O)N)NC(=S)NC(=O)c2ccc(cc2)OCCC(C)C)C,C10149952,0
3906,CN(C)c1ccc(cc1)NC(=O)NC[C@@H]2CCC[C@H](C2)CNC(=O)Nc3ccc(cc3)N(C)C,C09631628,0
3907,CCc1c(scc1C(=O)Nc2cccc(c2)/C(=N\NC(=O)c3cc(ccc3O)O)/C)C,C13321336,0
3908,CCOc1ccc(cc1)/C=C/C(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N,C13620855,0
3909,c1ccc(c(c1)C(=O)OCC(=O)Nc2c(ccs2)C(=O)N)NCCC3=CCCCC3,C08780235,0
3910,CC(C)COc1ccc(cc1)C(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N,C14030398,0
3911,CCC(=O)Nc1ccc(cc1)C(=O)NNC(=S)NC(=O)c2ccccc2OCC(C)C,C14035334,0
3912,C[C@H](C(=O)NNC(=O)c1ccccc1)Sc2nnc(n2N)c3ccc(cc3)C(C)(C)C,C14240692,0
3913,CCCOc1ccc(cc1Br)C(=O)NC(=S)Nc2c(c(c(s2)C)C)C(=O)N,C14647580,0
3914,CCc1c(sc(c1C(=O)N)NC(=S)NC(=O)c2cccc(c2)O[C@@H](C)CC)C,C10150111,0
3915,CC(C)c1ccc(cc1)NC(=S)NNC(=O)c2ccc(cc2)NC(=O)c3ccco3,C14843027,0
3916,CC(C)CCCCCCn1c(=O)c2ccccc2nc1SCc3nc(nc(n3)N)N,C17665223,0
3917,c1ccc2c(c1)ccc(c2/C=N/Nc3nnc(n3N)SCc4ccc(cc4)F)O,C20806735,0
3918,Cc1ccccc1NC(=O)CCSc2nnc(n2N)N/N=C/c3cccc4c3cccc4,C20912694,0
3919,Cc1ccc(c(c1)NC(=O)CSc2nnc(n2N)N/N=C/C=C/c3ccccc3)C,C21317690,0
3920,c1ccc2c(c1)cccc2NC(=O)CSc3nnc(n3N)NN=C4CCCCC4,C21327097,0
3921,CC(C)(C)c1c(c(n(n1)c2cc(ccc2F)F)N)NC(=O)NCCc3ccccc3,C34784844,0
3922,CCCCCCN([C@H](c1c(cc(cc1O)O)O)C(=O)NC(C)(C)C)C(=O)C=C(C)C,C36516711,0
3923,CCCN([C@@H](c1ccccc1O)C(=O)NC2CCCCC2)C(=O)c3c(cccc3O)O,C36571004,0
3924,CC(C)(C)NC(=O)[C@H](c1c(cc(cc1O)O)O)N(C(=O)C2CCCCC2)C(C)(C)C,C36580270,0
3925,CCCCC/C=C/C(=O)N([C@H](c1c(cc(cc1O)O)O)C(=O)NC(C)(C)C)C(C)(C)C,C36581977,0
3926,CC(C)(C)NC(=O)CN(c1ccccc1F)C(=O)c2c(c(ns2)C(=O)NC3CCCCC3)N,C06074365,0
3927,c1ccc(c(c1)c2ccc(s2)/C=C/C(=O)NCC(=O)Nc3ccc4c(c3)[nH]c(=O)[nH]4)F,C39559649,0
3928,CCc1c(c(c(c(c1)CC)/C(=N\O)/Nc2ccccc2)CC)/C(=N\O)/Nc3ccccc3,C08386735,0
3929,c1c(ccc(c1)/C=N/NC(=O)NC2CCCCC2)/C=N/NC(=O)NC3CCCCC3,C05445849,0
3930,c1cc(ccc1Sc2c(c(ncn2)NNC(=O)COc3ccc(cc3Cl)Cl)N)Cl,C40723081,0
3931,C/C=C/C=C/C(=O)Nc1c(cc(cc1)Cc2cc(c(cc2)NC(=O)/C=C/C=C/C)O)O,C20160102,0
3932,Cc1ccc(c(c1)NC(=O)[C@H](c2ccccc2)Nc3ccc(cc3)NC(=O)NC4CC4)OC,C45866062,0
3933,O=C(C[C@@H](NCCC1=CCCCC1)C(=O)O)Nc1ccc(Nc2ccccc2)cc1,C05257989,0
3934,CC(C)(C)NC(=O)[C@@H](c1c(cc(cc1O)O)O)N(c2ccccc2)C(=O)c3ccc(cc3)OC,C36608270,0
3935,CCCc1ccc(cc1)c2c(sc(n2)NC(=O)C[C@@H](c3cccs3)NC(=O)N)C,C12826880,0
3936,Cc1[nH]c2c(c1/C=N/NC(=O)CCC(=O)N/N=C/c3c4c([nH]c3C)cccc4)cccc2,C12575054,0
3937,c1ccc(c(c1)/C=N/NC(=O)CCCSc2nnc(n2N)c3ccccc3Br)O,C58987983,0
3938,c1ccc2c(c1)c(c[nH]2)/C=N/Nc3[nH]nc(n3)SCC(=O)NC4C5CC6CC(C5)CC4C6,C59006325,0
3939,c1cc(ccc1/C=N/Nc2[nH]nc(n2)SCC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl)O,C59015395,0
3940,CCN(CC)c1ccc(NC(=O)CSc2n[nH]c(N/N=C/c3ccc(C)cc3)n2)cc1,C59019461,0
3941,CCN(CC)c1ccc(NC(=O)CSc2n[nH]c(N/N=C(/C)c3ccccc3)n2)cc1,C59020208,0
3942,c1ccc(cc1)Nc2ccc(cc2)NC(=O)CCCC[C@H]3[C@@H]4[C@H](CS3)NC(=O)N4,C59875779,0
3943,c1ccc(cc1)/C(=N\NC(=S)Nc2ccccc2)/C=N\NC(=S)Nc3ccccc3,C15777386,0
3944,CC(C)NC(=O)c1ccc(cc1)NC(=O)CNc2ccc(c(c2)C(=O)NC3CCCCC3)Cl,C66072314,0
3945,CC[C@H](C)NC(=O)c1ccc(cc1)NC(=O)CNc2ccc(cc2)NC(=O)CC(C)C,C66072813,0
3946,CC[C@H](C)NC(=O)c1ccc(cc1)NCC(=O)Nc2ccc(cc2)C(=O)NC(C)(C)C,C66086724,0
3947,CCCCCCOc1ccc(cc1Br)c2c(c(nc(n2)N)C)C(=O)N,C66135783,0
3948,Cc1ccc(c(c1)OCCCC(C)(C)C(=O)NC(=S)Nc2ccccc2C(=O)N)C,C66201522,0
3949,Cc1ccc(cc1)c2cc(n[nH]2)c3nnc(n3N)SCC(=O)Nc4ccc(c(c4)C)C,C09451770,0
3950,CC(C)NC(=O)O[C@@H]1CC[C@@]2([C@H]([C@]1(C)CO)CC[C@H]([C@H]2CC(=O)NCc3ccccc3OC)O)C,C04236622,0
3951,c1ccc(c(c1)N)S[C@@H](C[N+](=O)[O-])c2ccc(cc2)[C@H](C[N+](=O)[O-])Sc3ccccc3N,C02145327,0
3952,Cc1cccc(c1)Oc2ccc(cc2N)S(=O)(=O)c3ccc(c(c3)N)Oc4cccc(c4)C,C01726391,0
3953,CC(C)(C)[C@H]1CCc2c(sc(c2C(=O)N)NC(=S)NC(=O)COc3ccccc3)C1,C02881062,0
3954,COc1c(cc(cc1Cl)Cl)C(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N,C09427110,0
3955,CCCCC[C@@H](C)Cn1c(nnc1SCc2nc(nc(n2)N)N)c3ccc(cc3)Cl,C09501066,0
3956,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CCC(=O)OCC(=O)Nc2cccc(c2)S(=O)(=O)N,C09809015,0
3957,Cc1ccc(c(c1)C)NC(=O)c2c(nc3c(c2c4ccco4)c(c(s3)C(=O)NCc5ccco5)N)C,C09937241,0
3958,CC[C@@H](C)Oc1ccc(cc1)C(=O)NC(=S)NNC(=O)c2ccc(cc2)NC(=O)C3CCCCC3,C10295726,0
3959,CCOC(=O)C1=C(NC(=O)N[C@H]1c2ccc(cc2)Cl)COC(=O)c3ccc(c(c3)N)Cl,C11197630,0
3960,CCCC(=O)Nc1ccc(cc1)C(=O)NNC(=S)NC(=O)c2c(c3ccccc3s2)Cl,C12502524,0
3961,Cc1ccc(cc1)N(CC(=O)NC2CCCC2)C(=O)c3c(c(ns3)C(=O)NC4CCCCC4)N,C00906593,0
3962,CC(C)COc1ccc(cc1)C(=O)NC(=S)Nc2c(c3c(s2)C[C@H](CC3)C(C)(C)C)C(=O)N,C14276542,0
3963,CC(C)Oc1ccc(cc1C(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N)Br,C14668404,0
3964,c1cc2c(cccc2S(=O)(=O)Nc3ccc(cc3)F)c(c1)NC(=O)/C=C/c4cc(cc(c4)O)O,C15230546,0
3965,c1ccc2c(c1)cccc2NC(=O)NCCN(CCO)C(=O)Nc3cccc4c3cccc4,C16544955,0
3966,COc1ccc(cc1O)[C@H]2[C@@H]3CC=C[C@@H]3c4cccc(c4N2)C(=O)Nc5ccc(cc5)Nc6ccccc6,C20690570,0
3967,c1ccc2c(c1)ccc(c2/C=N/Nc3[nH]nc(n3)SCCC(=O)Nc4ccc(cc4)Cl)O,C20907531,0
3968,C=CCc1cccc(c1O)/C=N/Nc2[nH]nc(n2)SCCC(=O)Nc3cccc4c3cccc4,C21075939,0
3969,Cc1ccc(c(c1)C)NC(=O)NC(=O)CSc2nnc(n2N)c3ccc(cc3)C(C)(C)C,C21281638,0
3970,CC(C)(C)[C@@H]1CCc2c(sc(c2C(=O)N)NC(=S)NC(=O)c3ccc(cc3OC)OC)C1,C21595798,0
3971,CCOC(=O)c1c(c(c(s1)N)C#N)CSc2nc(c3c4c(sc3n2)CCCC4)N,C22864287,0
3972,C[C@H]1CCCC[C@H]1NC(=O)NC(=O)CSc2nnc(n2N)c3ccc(cc3)C(C)(C)C,C23632395,0
3973,C[C@]1(C[C@@]2([C@@H]([C@@H]([C@@H]1C(=O)OCC=C)c3ccc(cc3)C(C)(C)C)C(=O)OCC=C)NC(=S)NN2)O,C33821849,0
3974,c1ccc(cc1)OCCOc2c(c3c(c(c2OCCOc4ccccc4)N)C(=O)c5ccccc5C3=O)N,C04552213,0
3975,CC[C@@H](c1ccccc1)C(=O)N(Cc2ccco2)[C@@H](c3c(cc(cc3O)O)O)C(=O)NC4CCCCC4,C36496870,0
3976,CCCC(=O)N(Cc1ccco1)[C@H](c2c(cc(cc2O)O)O)C(=O)NC(C)(C)CC(C)(C)C,C36503013,0
3977,CC(C)(C)NC(=O)[C@H](c1c(cc(cc1O)O)O)N(c2ccccc2Cl)C(=O)C3CCCCC3,C36540834,0
3978,CC(=C)C(=O)N(c1ccccc1Cl)[C@@H](c2c(cc(cc2O)O)O)C(=O)NC3CCCCC3,C36548797,0
3979,COc1ccc(cc1O)[C@H]2[C@H]3CC=C[C@@H]3c4cccc(c4N2)C(=O)Nc5ccc(cc5)Nc6ccccc6,C36551120,0
3980,CC(C)(C)CC(C)(C)NC(=O)[C@@H](c1c(cc(cc1O)O)O)N(C(=O)C2CCCCC2)C(C)(C)C,C36580275,0
3981,CC(C)(C)CC(C)(C)NC(=O)[C@@H](c1ccc(c(c1)OC)O)N(C(=O)c2c(cccc2O)O)C(C)(C)C,C36586851,0
3982,Cc1ccc(o1)CN([C@H](c2c(cc(cc2O)O)O)C(=O)NC(C)(C)CC(C)(C)C)C(=O)C(=C)C,C36601633,0
3983,Cc1ccc(cc1)NCC(=O)N/N=C/c2c(cccc2)/C=N/NC(=O)CNc3ccc(cc3)C,C03145773,0
3984,CCOC(=O)c1ccc(cc1)Nc2c(c(ncn2)Nc3ccc(cc3)I)N,C40761795,0
3985,c1cc(ccc1Nc2c(c(ncn2)Nc3ccc(cn3)Br)N)OC(F)(F)F,C40779947,0
3986,c1cc(ccc1Nc2c(c(ncn2)Nc3ccc(cc3)I)N)OC(F)(F)F,C40782406,0
3987,C[C@]12CC[C@H]([C@@]([C@H]1CC[C@H]([C@H]2CC(=O)NCc3ccccc3)O)(C)CO)OC(=O)NC4CCCCC4,C43553791,0
3988,C[C@]12CC[C@H]([C@@]([C@H]1CC[C@H]([C@H]2CC(=O)N3CCC[C@H]3CO)O)(C)CO)OC(=O)NC4CCCCC4,C43553798,0
3989,CC(C)NC(=O)O[C@@H]1CC[C@]2([C@@H]([C@]1(C)CO)CC[C@H]([C@H]2CC(=O)NCc3cccs3)O)C,C43553832,0
3990,CC(=O)Nc1cccc(c1)Nc2nnc(s2)SCc3nc(c4c5c(sc4n3)CCCCC5)N,C46588122,0
3991,CCCCC/C=C/C(=O)N(c1ccccc1)[C@H](c2c(cc(cc2O)O)O)C(=O)NC(C)(C)C,C36606161,0
3992,c1ccc(cc1)CC(=NNc2nnc(n2N)SCC(=O)NC3CCCCC3)Cc4ccccc4,C20919321,0
3993,CCN(CC)c1ccc([C@H]2c3c(O)n[nH]c3C[C@](C)(O)[C@@H]2C(=O)OCc2ccccc2)cc1,C09408875,0
3994,c1cc(c(cc1Cl)c2ccc(o2)C(=O)NC(=S)Nc3c(c4c(s3)CCC4)C(=O)N)Cl,C16385228,0
3995,CC(C)[C@H](c1ccc(cc1)C2CCCCC2)NCC(=O)NCCc3ccc(cc3)S(=O)(=O)N,C15523722,0
3996,CCN(CC)c1ccc(NC(=O)CSc2n[nH]c(N/N=C(/C)c3ccc(C)cc3)n2)cc1,C59021203,0
3997,c1ccc(cc1)CCC(=O)Nc2ccc(cc2)NCC(=O)Nc3ccc(cc3)C(=O)NC4CCCCC4,C66093782,0
3998,c1ccc(cc1)CCC(=O)Nc2ccc(cc2)NC(=O)CNc3ccc(cc3)C(=O)NC4CCCCC4,C66108868,0
3999,c1cc(ccc1C(=O)NC2CCCCC2)NCC(=O)Nc3ccc(cc3)C(=O)NC4CCCCC4,C66108890,0
4000,CCOC(=O)C1=C(OC2=C([C@@H]1c3ccc4c(c3)OCO4)C(=O)CC(C2)(C)C)N,C00727473,0
4001,c1ccc(cc1)[C@@H]2CC3=C([C@H](C(=C(O3)N)C#N)c4ccc(cc4)[N+](=O)[O-])C(=O)C2,C00752466,0
4002,c1ccc(c(c1)n2c(c(nn2)c3nc(no3)c4ccc(cc4)Cl)N)F,C04313458,0
